file,threshold_m,kept_points,total_points,kept_pct,true_distance_mi,adjusted_distance_mi,distance_error_mi,distance_abs_error_mi,distance_abs_pct_error,distance_pct_error,true_gain_ft,adjusted_gain_ft,gain_error_ft,gain_abs_error_ft,gain_abs_pct_error,gain_pct_error
disappointment.gpx,14,1520,16227,9.367104209034325,13.0,14.734701632979831,1.7347016329798315,1.7347016329798315,13.343858715229473,13.343858715229473,5000.0,5312.008043999997,312.0080439999974,312.0080439999974,6.240160879999949,6.240160879999949
disappointment.gpx,15,1419,16227,8.74468478461823,13.0,14.666180441979085,1.666180441979085,1.666180441979085,12.816772630608348,12.816772630608348,5000.0,5324.475235999998,324.4752359999984,324.4752359999984,6.489504719999968,6.489504719999968
disappointment.gpx,16,1330,16227,8.196216182905035,13.0,14.576287651348535,1.5762876513485349,1.5762876513485349,12.125289625757961,12.125289625757961,5000.0,5316.929304000003,316.92930400000296,316.92930400000296,6.338586080000059,6.338586080000059
disappointment.gpx,17,1251,16227,7.709373266777593,13.0,14.516242652135857,1.5162426521358565,1.5162426521358565,11.663405016429666,11.663405016429666,5000.0,5320.538228,320.53822800000034,320.53822800000034,6.410764560000007,6.410764560000007
disappointment.gpx,18,1184,16227,7.296481173353053,13.0,14.518687683989155,1.518687683989155,1.518687683989155,11.68221295376273,11.68221295376273,5000.0,5320.538228000005,320.5382280000049,320.5382280000049,6.410764560000098,6.410764560000098
disappointment.gpx,19,1128,16227,6.951377334072842,13.0,14.524190974052235,1.5241909740522352,1.5241909740522352,11.724545954247963,11.724545954247963,5000.0,5304.790195999998,304.7901959999981,304.7901959999981,6.095803919999962,6.095803919999962
disappointment.gpx,20,1072,16227,6.606273494792629,13.0,14.461045420332878,1.4610454203328782,1.4610454203328782,11.238810925637525,11.238810925637525,5000.0,5315.288884000004,315.28888400000415,315.28888400000415,6.305777680000083,6.305777680000083
disappointment.gpx,21,1015,16227,6.255007086953842,13.0,14.381901231429726,1.381901231429726,1.381901231429726,10.630009472536354,10.630009472536354,5000.0,5311.351876000001,311.35187600000063,311.35187600000063,6.227037520000012,6.227037520000012
disappointment.gpx,22,968,16227,5.965366364700808,13.0,14.341519119433379,1.3415191194333786,1.3415191194333786,10.31937784179522,10.31937784179522,5000.0,5312.992296000003,312.9922960000031,312.9922960000031,6.259845920000062,6.259845920000062
disappointment.gpx,23,927,16227,5.712701053799223,13.0,14.288668228929065,1.2886682289290654,1.2886682289290654,9.912832530223579,9.912832530223579,5000.0,5297.572348000001,297.5723480000006,297.5723480000006,5.951446960000012,5.951446960000012
disappointment.gpx,24,887,16227,5.466198311456215,13.0,14.262450618342934,1.2624506183429336,1.2624506183429336,9.711158602637951,9.711158602637951,5000.0,5292.6510880000005,292.6510880000005,292.6510880000005,5.8530217600000105,5.8530217600000105
disappointment.gpx,25,856,16227,5.275158686140383,13.0,14.290074971255793,1.2900749712557928,1.2900749712557928,9.923653625044562,9.923653625044562,5000.0,5302.165524000005,302.16552400000455,302.16552400000455,6.04331048000009,6.04331048000009
disappointment.gpx,26,816,16227,5.028655943797375,13.0,14.145786812687092,1.145786812687092,1.145786812687092,8.81374471297763,8.81374471297763,5000.0,5297.900432,297.90043200000036,297.90043200000036,5.958008640000007,5.958008640000007
disappointment.gpx,27,791,16227,4.874591729832995,13.0,14.195767912886549,1.1957679128865486,1.1957679128865486,9.198214714511913,9.198214714511913,5000.0,5282.808567999997,282.80856799999674,282.80856799999674,5.656171359999935,5.656171359999935
disappointment.gpx,28,763,16227,4.702039810192889,13.0,14.178306146634409,1.1783061466344087,1.1783061466344087,9.063893435649298,9.063893435649298,5000.0,5297.244264000001,297.24426400000084,297.24426400000084,5.944885280000016,5.944885280000016
disappointment.gpx,29,733,16227,4.517162753435632,13.0,14.11999904342461,1.1199990434246097,1.1199990434246097,8.615377257112382,8.615377257112382,5000.0,5266.732451999999,266.7324519999993,266.7324519999993,5.334649039999985,5.334649039999985
disappointment.gpx,30,708,16227,4.363098539471252,13.0,14.076431625670873,1.0764316256708728,1.0764316256708728,8.280243274391328,8.280243274391328,5000.0,5271.981795999995,271.9817959999946,271.9817959999946,5.439635919999891,5.439635919999891
os.gpx,0,23830,23830,100.0,16.0,21.107526186685778,5.107526186685778,5.107526186685778,31.92203866678611,31.92203866678611,7000.0,18577.100332000045,11577.100332000045,11577.100332000045,165.38714760000065,165.38714760000065
os.gpx,1,15516,23830,65.11120436424675,16.0,20.035400699218616,4.035400699218616,4.035400699218616,25.221254370116352,25.221254370116352,7000.0,16703.41260800002,9703.41260800002,9703.41260800002,138.620180114286,138.620180114286
os.gpx,2,9250,23830,38.81661770877046,16.0,18.513737304301483,2.5137373043014826,2.5137373043014826,15.710858151884267,15.710858151884267,7000.0,14059.05556800002,7059.05556800002,7059.05556800002,100.84365097142884,100.84365097142884
os.gpx,3,7231,23830,30.344104070499373,16.0,17.703479619947853,1.7034796199478528,1.7034796199478528,10.64674762467408,10.64674762467408,7000.0,12548.884915999997,5548.884915999997,5548.884915999997,79.26978451428567,79.26978451428567
os.gpx,4,5386,23830,22.60176248426353,16.0,16.910624086628903,0.9106240866289035,0.9106240866289035,5.691400541430647,5.691400541430647,7000.0,11208.333691999982,4208.333691999982,4208.333691999982,60.11905274285688,60.11905274285688
os.gpx,5,4290,23830,18.00251783466219,16.0,16.371038428352527,0.3710384283525272,0.3710384283525272,2.318990177203295,2.318990177203295,7000.0,10403.215555999996,3403.2155559999956,3403.2155559999956,48.61736508571422,48.61736508571422
os.gpx,6,3557,23830,14.92656315568611,16.0,15.888154824678066,-0.11184517532193361,0.11184517532193361,0.6990323457620851,-0.6990323457620851,7000.0,9321.850691999998,2321.850691999998,2321.850691999998,33.16929559999998,33.16929559999998
os.gpx,7,3079,23830,12.920688208140998,16.0,15.572245570446718,-0.427754429553282,0.427754429553282,2.6734651847080126,-2.6734651847080126,7000.0,8899.278499999993,1899.278499999993,1899.278499999993,27.1325499999999,27.1325499999999
os.gpx,8,2711,23830,11.376416281997482,16.0,15.421228406210087,-0.5787715937899129,0.5787715937899129,3.617322461186956,-3.617322461186956,7000.0,8721.785055999988,1721.785055999988,1721.785055999988,24.5969293714284,24.5969293714284
os.gpx,9,2393,23830,10.041963911036508,16.0,15.075105938235348,-0.9248940617646522,0.9248940617646522,5.7805878860290765,-5.7805878860290765,7000.0,8474.409720000001,1474.4097200000015,1474.4097200000015,21.06299600000002,21.06299600000002
os.gpx,10,2144,23830,8.997062526227445,16.0,14.898138239536419,-1.1018617604635814,1.1018617604635814,6.886636002897384,-6.886636002897384,7000.0,8373.687932000008,1373.687932000008,1373.687932000008,19.62411331428583,19.62411331428583
os.gpx,11,1948,23830,8.174569869911876,16.0,14.794533584844814,-1.2054664151551862,1.2054664151551862,7.5341650947199135,-7.5341650947199135,7000.0,8135.827031999993,1135.8270319999929,1135.8270319999929,16.226100457142756,16.226100457142756
os.gpx,12,1782,23830,7.4779689467058335,16.0,14.62570124659331,-1.3742987534066895,1.3742987534066895,8.58936720879181,-8.58936720879181,7000.0,8060.3677119999975,1060.3677119999975,1060.3677119999975,15.148110171428536,15.148110171428536
os.gpx,13,1648,23830,6.915652538816618,16.0,14.490700744042098,-1.5092992559579024,1.5092992559579024,9.433120349736889,-9.433120349736889,7000.0,7977.362460000001,977.3624600000012,977.3624600000012,13.962320857142874,13.962320857142874
os.gpx,14,1529,23830,6.416281997482165,16.0,14.416905513070963,-1.5830944869290366,1.5830944869290366,9.894340543306479,-9.894340543306479,7000.0,7654.199720000003,654.1997200000033,654.1997200000033,9.345710285714333,9.345710285714333
os.gpx,15,1416,23830,5.942089802769618,16.0,14.227895668869463,-1.772104331130537,1.772104331130537,11.075652069565855,-11.075652069565855,7000.0,7492.126224,492.12622399999964,492.12622399999964,7.030374628571423,7.030374628571423
os.gpx,16,1331,23830,5.585396558959295,16.0,14.18852422153457,-1.8114757784654305,1.8114757784654305,11.32172361540894,-11.32172361540894,7000.0,7798.228596,798.2285959999999,798.2285959999999,11.403265657142857,11.403265657142857
os.gpx,17,1255,23830,5.2664708350818294,16.0,14.176987629133716,-1.8230123708662838,1.8230123708662838,11.393827317914273,-11.393827317914273,7000.0,7631.890008000001,631.8900080000012,631.8900080000012,9.02700011428573,9.02700011428573
os.gpx,18,1177,23830,4.9391523289970625,16.0,14.032795129110017,-1.967204870889983,1.967204870889983,12.295030443062394,-12.295030443062394,7000.0,7562.008116,562.008116,562.008116,8.028687371428571,8.028687371428571
os.gpx,19,1109,23830,4.653797733948804,16.0,13.918121504516222,-2.081878495483778,2.081878495483778,13.011740596773613,-13.011740596773613,7000.0,7578.084232,578.0842320000002,578.0842320000002,8.258346171428574,8.258346171428574
os.gpx,20,1053,23830,4.418799832144356,16.0,13.84501254603276,-2.154987453967239,2.154987453967239,13.468671587295244,-13.468671587295244,7000.0,7696.85064,696.8506399999997,696.8506399999997,9.955009142857138,9.955009142857138
os.gpx,21,999,23830,4.192194712547209,16.0,13.774499293413855,-2.2255007065861445,2.2255007065861445,13.909379416163404,-13.909379416163404,7000.0,7732.611796,732.6117960000001,732.6117960000001,10.465882800000003,10.465882800000003
os.gpx,22,955,23830,4.007553503986571,16.0,13.757184957064975,-2.2428150429350246,2.2428150429350246,14.017594018343903,-14.017594018343903,7000.0,7736.876888,736.8768879999998,736.8768879999998,10.526812685714283,10.526812685714283
os.gpx,23,914,23830,3.8355014687368865,16.0,13.722223160956927,-2.2777768390430726,2.2777768390430726,14.236105244019203,-14.236105244019203,7000.0,7624.67216,624.6721600000001,624.6721600000001,8.923888,8.923888
os.gpx,24,874,23830,3.667645824590852,16.0,13.66304249717446,-2.3369575028255394,2.3369575028255394,14.605984392659622,-14.605984392659622,7000.0,7458.333572000005,458.333572000005,458.333572000005,6.547622457142929,6.547622457142929
os.gpx,25,835,23830,3.5039865715484684,16.0,13.597026360586739,-2.4029736394132613,2.4029736394132613,15.018585246332883,-15.018585246332883,7000.0,7516.732524,516.732524,516.732524,7.3818932,7.3818932
os.gpx,26,806,23830,3.382291229542593,16.0,13.595435938357271,-2.404564061642729,2.404564061642729,15.028525385267056,-15.028525385267056,7000.0,7448.162968,448.16296799999964,448.16296799999964,6.402328114285709,6.402328114285709
os.gpx,27,775,23830,3.252203105329417,16.0,13.535008904754074,-2.464991095245926,2.464991095245926,15.40619434528704,-15.40619434528704,7000.0,7357.283700000006,357.2837000000063,357.2837000000063,5.104052857142947,5.104052857142947
os.gpx,28,742,23830,3.1137221989089383,16.0,13.43966342176294,-2.5603365782370595,2.5603365782370595,16.00210361398162,-16.00210361398162,7000.0,7355.971364,355.971364,355.971364,5.0853052,5.0853052
os.gpx,29,715,23830,3.000419639110365,16.0,13.399912505844515,-2.600087494155485,2.600087494155485,16.25054683847178,-16.25054683847178,7000.0,7255.249576000005,255.2495760000047,255.2495760000047,3.646422514285782,3.646422514285782
os.gpx,30,694,23830,2.912295425933697,16.0,13.431404359994838,-2.568595640005162,2.568595640005162,16.05372275003226,-16.05372275003226,7000.0,7209.973984000001,209.9739840000011,209.9739840000011,2.9996283428571586,2.9996283428571586
exum.gpx,0,55146,55146,100.0,16.0,19.475549951009043,3.475549951009043,3.475549951009043,21.72218719380652,21.72218719380652,7000.0,45582.67862399963,38582.67862399963,38582.67862399963,551.1811231999947,551.1811231999947
exum.gpx,1,15984,55146,28.984876509628986,16.0,15.680601519234814,-0.3193984807651855,0.3193984807651855,1.9962405047824094,-1.9962405047824094,7000.0,34091.20843999983,27091.208439999828,27091.208439999828,387.0172634285689,387.0172634285689
exum.gpx,2,7929,55146,14.37819606136438,16.0,13.151643112763859,-2.8483568872361413,2.8483568872361413,17.802230545225882,-17.802230545225882,7000.0,25509.843335999944,18509.843335999944,18509.843335999944,264.42633337142775,264.42633337142775
exum.gpx,3,5207,55146,9.442207957059443,16.0,11.5620980314959,-4.4379019685041,4.4379019685041,27.736887303150624,-27.736887303150624,7000.0,19740.814279999944,12740.814279999944,12740.814279999944,182.01163257142778,182.01163257142778
exum.gpx,4,3678,55146,6.669568055706669,16.0,10.640126071111407,-5.359873928888593,5.359873928888593,33.499212055553706,-33.499212055553706,7000.0,16571.194755999957,9571.194755999957,9571.194755999957,136.73135365714225,136.73135365714225
exum.gpx,5,2804,55146,5.084684292605084,16.0,9.846946448203804,-6.153053551796196,6.153053551796196,38.456584698726225,-38.456584698726225,7000.0,13908.465011999997,6908.465011999997,6908.465011999997,98.69235731428567,98.69235731428567
exum.gpx,6,2294,55146,4.15986653610416,16.0,9.491016707888543,-6.508983292111457,6.508983292111457,40.68114557569661,-40.68114557569661,7000.0,12823.491223999989,5823.4912239999885,5823.4912239999885,83.19273177142841,83.19273177142841
exum.gpx,7,1923,55146,3.487106952453487,16.0,9.147222375196433,-6.852777624803567,6.852777624803567,42.829860155022295,-42.829860155022295,7000.0,11790.026623999984,4790.026623999984,4790.026623999984,68.42895177142833,68.42895177142833
exum.gpx,8,1636,55146,2.9666702934029665,16.0,8.813447675008808,-7.186552324991192,7.186552324991192,44.91595203119495,-44.91595203119495,7000.0,11078.084344000003,4078.0843440000026,4078.0843440000026,58.25834777142861,58.25834777142861
exum.gpx,9,1428,55146,2.5894897182025893,16.0,8.591203492859501,-7.408796507140499,7.408796507140499,46.30497816962812,-46.30497816962812,7000.0,10212.598751999996,3212.5987519999962,3212.5987519999962,45.89426788571423,45.89426788571423
exum.gpx,10,1276,55146,2.313857759402314,16.0,8.445294118878916,-7.554705881121084,7.554705881121084,47.21691175700678,-47.21691175700678,7000.0,9967.848087999999,2967.848087999999,2967.848087999999,42.39782982857141,42.39782982857141
exum.gpx,11,1146,55146,2.078119899902078,16.0,8.281052243202325,-7.718947756797675,7.718947756797675,48.243423479985466,-48.243423479985466,7000.0,9161.089531999998,2161.089531999998,2161.089531999998,30.87270759999997,30.87270759999997
exum.gpx,12,1036,55146,1.8786494034018786,16.0,8.153720863632449,-7.846279136367551,7.846279136367551,49.039244602297195,-49.039244602297195,7000.0,8978.674827999988,1978.6748279999883,1978.6748279999883,28.26678325714269,28.26678325714269
exum.gpx,13,940,55146,1.7045660610017044,16.0,7.967863715183011,-8.032136284816989,8.032136284816989,50.200851780106184,-50.200851780106184,7000.0,8435.03964,1435.0396400000009,1435.0396400000009,20.500566285714296,20.500566285714296
exum.gpx,14,865,55146,1.5685634497515686,16.0,7.883330118015363,-8.116669881984638,8.116669881984638,50.72918676240399,-50.72918676240399,7000.0,8142.716796000001,1142.7167960000006,1142.7167960000006,16.324525657142868,16.324525657142868
exum.gpx,15,802,55146,1.4543212563014543,16.0,7.789641393162094,-8.210358606837907,8.210358606837907,51.31474129273692,-51.31474129273692,7000.0,8023.29422,1023.2942199999998,1023.2942199999998,14.618488857142854,14.618488857142854
exum.gpx,16,752,55146,1.3636528488013637,16.0,7.7736192725022395,-8.22638072749776,8.22638072749776,51.414879546861,-51.414879546861,7000.0,8124.016007999998,1124.0160079999978,1124.0160079999978,16.05737154285711,16.05737154285711
exum.gpx,17,704,55146,1.2766111776012767,16.0,7.720219020144695,-8.279780979855305,8.279780979855305,51.74863112409566,-51.74863112409566,7000.0,7860.564556,860.5645560000003,860.5645560000003,12.293779371428576,12.293779371428576
exum.gpx,18,663,55146,1.2022630834512023,16.0,7.671890941736732,-8.32810905826327,8.32810905826327,52.05068161414543,-52.05068161414543,7000.0,8077.428079999992,1077.4280799999924,1077.4280799999924,15.391829714285606,15.391829714285606
exum.gpx,19,616,55146,1.1170347804011171,16.0,7.5185778820517415,-8.48142211794826,8.48142211794826,53.00888823717662,-53.00888823717662,7000.0,7830.052744,830.0527439999996,830.0527439999996,11.857896342857137,11.857896342857137
exum.gpx,20,583,55146,1.0571936314510573,16.0,7.476093588327502,-8.523906411672499,8.523906411672499,53.27441507295312,-53.27441507295312,7000.0,7447.506800000003,447.50680000000284,447.50680000000284,6.3929542857143264,6.3929542857143264
exum.gpx,21,555,55146,1.0064193232510064,16.0,7.463735191652555,-8.536264808347445,8.536264808347445,53.35165505217153,-53.35165505217153,7000.0,7504.265331999997,504.2653319999972,504.2653319999972,7.203790457142817,7.203790457142817
exum.gpx,22,525,55146,0.952018278750952,16.0,7.384401725454915,-8.615598274545086,8.615598274545086,53.84748921590678,-53.84748921590678,7000.0,7602.690531999996,602.690531999996,602.690531999996,8.609864742857086,8.609864742857086
exum.gpx,23,503,55146,0.9121241794509122,16.0,7.376563879233671,-8.623436120766328,8.623436120766328,53.89647575478955,-53.89647575478955,7000.0,7470.472679999998,470.47267999999804,470.47267999999804,6.721038285714258,6.721038285714258
exum.gpx,24,481,55146,0.8722300801508722,16.0,7.34842534994596,-8.651574650054041,8.651574650054041,54.07234156283776,-54.07234156283776,7000.0,7353.346692000001,353.346692000001,353.346692000001,5.047809885714299,5.047809885714299
exum.gpx,25,457,55146,0.8287092445508287,16.0,7.277730502588229,-8.722269497411771,8.722269497411771,54.51418435882357,-54.51418435882357,7000.0,7176.181331999997,176.18133199999738,176.18133199999738,2.516876171428534,2.516876171428534
exum.gpx,26,436,55146,0.7906285134007907,16.0,7.207516838695011,-8.79248316130499,8.79248316130499,54.95301975815619,-54.95301975815619,7000.0,7283.792883999997,283.7928839999968,283.7928839999968,4.054184057142811,4.054184057142811
exum.gpx,27,419,55146,0.7598012548507598,16.0,7.177760213606583,-8.822239786393418,8.822239786393418,55.13899866495886,-55.13899866495886,7000.0,7315.945115999997,315.94511599999714,315.94511599999714,4.513501657142816,4.513501657142816
exum.gpx,28,403,55146,0.7307873644507308,16.0,7.165470447136513,-8.834529552863486,8.834529552863486,55.215809705396794,-55.215809705396794,7000.0,7112.533035999994,112.53303599999435,112.53303599999435,1.6076147999999193,1.6076147999999193
exum.gpx,29,389,55146,0.7054002103507053,16.0,7.149653355702637,-8.850346644297364,8.850346644297364,55.314666526858524,-55.314666526858524,7000.0,7109.252195999998,109.25219599999764,109.25219599999764,1.5607456571428233,1.5607456571428233
exum.gpx,30,379,55146,0.6872665288506873,16.0,7.199344538178403,-8.800655461821597,8.800655461821597,55.00409663638498,-55.00409663638498,7000.0,7125.328312000001,125.32831200000055,125.32831200000055,1.7904044571428652,1.7904044571428652
teewinot.gpx,0,33970,33970,100.0,7.0,12.572707861290803,5.572707861290803,5.572707861290803,79.61011230415434,79.61011230415434,5700.0,12481.627696000003,6781.627696000003,6781.627696000003,118.97592449122814,118.97592449122814
teewinot.gpx,1,11456,33970,33.7238740064763,7.0,11.038664395360588,4.038664395360588,4.038664395360588,57.6952056480084,57.6952056480084,5700.0,10064.96095200001,4364.96095200001,4364.96095200001,76.57826231578966,76.57826231578966
teewinot.gpx,2,6108,33970,17.980571092140124,7.0,10.071370070817729,3.0713700708177285,3.0713700708177285,43.876715297396125,43.876715297396125,5700.0,8929.790312000003,3229.790312000003,3229.790312000003,56.66298792982462,56.66298792982462
teewinot.gpx,3,4235,33970,12.466882543420665,7.0,9.489228547506842,2.4892285475068423,2.4892285475068423,35.56040782152632,35.56040782152632,5700.0,8116.798159999991,2416.798159999991,2416.798159999991,42.39996771929809,42.39996771929809
teewinot.gpx,4,3136,33970,9.231675007359435,7.0,9.113333696861392,2.1133336968613925,2.1133336968613925,30.19048138373418,30.19048138373418,5700.0,7676.181347999994,1976.1813479999937,1976.1813479999937,34.669848210526204,34.669848210526204
teewinot.gpx,5,2492,33970,7.335884604062408,7.0,8.835271887577514,1.8352718875775142,1.8352718875775142,26.21816982253592,26.21816982253592,5700.0,7193.2417,1493.2416999999996,1493.2416999999996,26.197222807017535,26.197222807017535
teewinot.gpx,6,2040,33970,6.0052987930526935,7.0,8.571158375621536,1.5711583756215362,1.5711583756215362,22.44511965173623,22.44511965173623,5700.0,6963.582899999992,1263.5828999999922,1263.5828999999922,22.16812105263144,22.16812105263144
teewinot.gpx,7,1754,33970,5.163379452458051,7.0,8.438411321240576,1.4384113212405758,1.4384113212405758,20.548733160579655,20.548733160579655,5700.0,6850.722003999997,1150.7220039999966,1150.7220039999966,20.188105333333272,20.188105333333272
teewinot.gpx,8,1525,33970,4.489255225198704,7.0,8.288954730135613,1.2889547301356128,1.2889547301356128,18.413639001937327,18.413639001937327,5700.0,6657.808611999993,957.8086119999934,957.8086119999934,16.80365985964901,16.80365985964901
teewinot.gpx,9,1338,33970,3.9387695025022076,7.0,8.131963582984726,1.131963582984726,1.131963582984726,16.17090832835323,16.17090832835323,5700.0,6631.233807999998,931.2338079999981,931.2338079999981,16.337435228070145,16.337435228070145
teewinot.gpx,10,1196,33970,3.5207536061230496,7.0,8.005089966321735,1.0050899663217354,1.0050899663217354,14.358428090310507,14.358428090310507,5700.0,6530.51202,830.5120200000001,830.5120200000001,14.570386315789477,14.570386315789477
teewinot.gpx,11,1089,33970,3.2057697968795997,7.0,7.9615953284757035,0.9615953284757035,0.9615953284757035,13.73707612108148,13.73707612108148,5700.0,6223.425395999996,523.425395999996,523.425395999996,9.182901684210456,9.182901684210456
teewinot.gpx,12,973,33970,2.8642920223726818,7.0,7.748368120418847,0.7483681204188466,0.7483681204188466,10.690973148840666,10.690973148840666,5700.0,6152.559251999997,452.5592519999973,452.5592519999973,7.939635999999953,7.939635999999953
teewinot.gpx,13,889,33970,2.6170150132469825,7.0,7.635808287869319,0.6358082878693194,0.6358082878693194,9.082975540990278,9.082975540990278,5700.0,6281.824347999999,581.8243479999992,581.8243479999992,10.20744470175437,10.20744470175437
teewinot.gpx,14,830,33970,2.4433323520753607,7.0,7.637164904678769,0.6371649046787686,0.6371649046787686,9.102355781125267,9.102355781125267,5700.0,6235.564503999998,535.5645039999981,535.5645039999981,9.395868491228038,9.395868491228038
teewinot.gpx,15,761,33970,2.2402119517221077,7.0,7.482691552378756,0.48269155237875605,0.48269155237875605,6.8955936054108005,6.8955936054108005,5700.0,5963.254783999995,263.2547839999952,263.2547839999952,4.618504982456056,4.618504982456056
teewinot.gpx,16,702,33970,2.0665292905504855,7.0,7.3446488724135754,0.34464887241357545,0.34464887241357545,4.923555320193935,4.923555320193935,5700.0,5821.194412000001,121.19441200000074,121.19441200000074,2.126217754385978,2.126217754385978
teewinot.gpx,17,655,33970,1.9281719163968207,7.0,7.284675484535004,0.28467548453500413,0.28467548453500413,4.066792636214345,4.066792636214345,5700.0,5892.716724000004,192.71672400000443,192.71672400000443,3.3809951578948145,3.3809951578948145
teewinot.gpx,18,619,33970,1.8221960553429495,7.0,7.241346797038684,0.241346797038684,0.241346797038684,3.447811386266914,3.447811386266914,5700.0,5870.078928000001,170.07892800000081,170.07892800000081,2.9838408421052773,2.9838408421052773
teewinot.gpx,19,589,33970,1.733882837798057,7.0,7.24312201440932,0.24312201440931958,0.24312201440931958,3.4731716344188515,3.4731716344188515,5700.0,5819.225907999999,119.22590799999944,119.22590799999944,2.0916825964912182,2.0916825964912182
teewinot.gpx,20,552,33970,1.624963202826023,7.0,7.143970660732601,0.14397066073260056,0.14397066073260056,2.0567237247514365,2.0567237247514365,5700.0,5850.721972000002,150.7219720000021,150.7219720000021,2.6442451228070545,2.6442451228070545
teewinot.gpx,21,529,33970,1.557256402708272,7.0,7.189656629428323,0.18965662942832306,0.18965662942832306,2.709380420404615,2.709380420404615,5700.0,5825.459504000001,125.45950400000129,125.45950400000129,2.2010439298245843,2.2010439298245843
teewinot.gpx,22,502,33970,1.4777745069178687,7.0,7.136659294389321,0.13665929438932078,0.13665929438932078,1.9522756341331542,1.9522756341331542,5700.0,5804.462128000001,104.46212800000103,104.46212800000103,1.8326689122807198,1.8326689122807198
teewinot.gpx,23,477,33970,1.4041801589637917,7.0,7.07535749199467,0.07535749199467023,0.07535749199467023,1.0765355999238604,1.0765355999238604,5700.0,5837.598612000001,137.59861200000068,137.59861200000068,2.4140107368421173,2.4140107368421173
teewinot.gpx,24,459,33970,1.351192228436856,7.0,7.0868727005774295,0.08687270057742946,0.08687270057742946,1.2410385796775638,1.2410385796775638,5700.0,5891.076304000001,191.07630400000107,191.07630400000107,3.3522158596491414,3.3522158596491414
teewinot.gpx,25,431,33970,1.2687665587282897,7.0,6.917447440408487,-0.08255255959151331,0.08255255959151331,1.1793222798787615,-1.1793222798787615,5700.0,5916.338771999999,216.33877199999915,216.33877199999915,3.795417052631564,3.795417052631564
teewinot.gpx,26,409,33970,1.204003532528702,7.0,6.8289303152073995,-0.17106968479260054,0.17106968479260054,2.4438526398942932,-2.4438526398942932,5700.0,5819.553992,119.55399200000011,119.55399200000011,2.0974384561403525,2.0974384561403525
teewinot.gpx,27,400,33970,1.177509567265234,7.0,6.926810552575275,-0.073189447424725,0.073189447424725,1.0455635346389285,-1.0455635346389285,5700.0,5885.498876000001,185.49887600000056,185.49887600000056,3.254366245614045,3.254366245614045
teewinot.gpx,28,381,33970,1.1215778628201354,7.0,6.836498973242591,-0.16350102675740885,0.16350102675740885,2.335728953677269,-2.335728953677269,5700.0,5783.792836000001,83.79283600000144,83.79283600000144,1.4700497543859903,1.4700497543859903
teewinot.gpx,29,368,33970,1.0833088018840153,7.0,6.8089425788776765,-0.1910574211223235,0.1910574211223235,2.729391730318907,-2.729391730318907,5700.0,5834.645856,134.6458560000001,134.6458560000001,2.3622080000000016,2.3622080000000016
teewinot.gpx,30,354,33970,1.042095967029732,7.0,6.79870306231156,-0.20129693768843993,0.20129693768843993,2.875670538406285,-2.875670538406285,5700.0,5856.955568000001,156.95556800000122,156.95556800000122,2.7536064561403726,2.7536064561403726
